代號,名稱,年度,季別,除息交易日,收益分配基準日,收益分配發放日,收益分配金額 (每1受益權益單位),收益分配標準 (102年度起啟用),公告年度
00908,富邦入息REITs+,111,M10,111年10月19日,111年10月25日,111年11月21日,0.225,"本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：
1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資於中華民國境外所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。
2.前款可分配收益若另增配其他投資於中華民國境外所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當季每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。",111
00908,富邦入息REITs+,111,M01,112年01月31日,112年02月06日,112年02月24日,0.138,"本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：
1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資於中華民國境外所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。
2.前款可分配收益若另增配其他投資於中華民國境外所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當季每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。",112
00908,富邦入息REITs+,111,M10,112年10月19日,112年10月25日,112年11月14日,0.147,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資於中華民國境外所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。2.前款可分配收益若另增配其他投資於中華民國境外所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當季每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00908,富邦入息REITs+,111,M07,112年07月18日,112年07月24日,112年08月11日,0.175,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資於中華民國境外所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。2.前款可分配收益若另增配其他投資於中華民國境外所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當季每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00909,國泰數位支付服務,111,M04,112年04月21日,112年04月29日,112年05月18日,0.225,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。倘可分配收益未涉及資本利得，得以簽證會計師出具核閱報告後進行分配：1. 本基金除息交易日前（不含當日），非投資中華民國及中國大陸地區(不含港澳地區)所得之現金股利、稅後利息收入及基金受益憑證之收益分配，扣除本基金應負擔之各項成本費用後，為本基金之可分配收益，其他所得如符合2款規定者，得由經理公司決定是否增配。上述可分配收益，由經理公司依公開說明書規定之時間，決定分配金額並進行收益分配，惟如經理公司認為必要時，可於分配前隨時修正收益分配金額。2. 前述可分配收益若另增配其他非投資中華民國及中國大陸地區(不含港澳地區)之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益分配評價日之每受益權單位之淨資產價值應高於契約第五條第二項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於每受益權單位之發行價格。,112
00912,中信臺灣智慧50,111,M10,112年10月19日,112年10月25日,112年11月14日,0.2,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資組合之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.若本基金成立日為一百一十一年六月三十(含)前，則本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價；若本基金成立日為一百一十一年六月三十日(不含)後，則本基金成立日起滿一百八十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。(本基金成立於111年6月22日，故依信託契約規定本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日進行收益分配之評價)3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00912,中信臺灣智慧50,111,M01,112年01月17日,112年01月23日,112年02月20日,0.2,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資組合之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.若本基金成立日為一百一十一年六月三十(含)前，則本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價；若本基金成立日為一百一十一年六月三十日(不含)後，則本基金成立日起滿一百八十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。(本基金成立於111年6月22日，故依信託契約規定本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日進行收益分配之評價)
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",112
00912,中信臺灣智慧50,111,M10,111年10月19日,111年10月25日,111年11月21日,0.2,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資組合之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.若本基金成立日為一百一十一年六月三十(含)前，則本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價；若本基金成立日為一百一十一年六月三十日(不含)後，則本基金成立日起滿一百八十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。(本基金成立於111年6月22日，故依信託契約規定本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日進行收益分配之評價)
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00912,中信臺灣智慧50,111,M04,112年04月21日,112年04月29日,112年05月18日,0.29,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資組合之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.若本基金成立日為一百一十一年六月三十(含)前，則本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價；若本基金成立日為一百一十一年六月三十日(不含)後，則本基金成立日起滿一百八十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。(本基金成立於111年6月22日，故依信託契約規定本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日進行收益分配之評價)3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00912,中信臺灣智慧50,111,M07,112年07月18日,112年07月24日,112年08月11日,0.18,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資組合之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.若本基金成立日為一百一十一年六月三十(含)前，則本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價；若本基金成立日為一百一十一年六月三十日(不含)後，則本基金成立日起滿一百八十個日曆日(含)後，經理公司應按收益評價日(即每年三月、六月、九月及十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。(本基金成立於111年6月22日，故依信託契約規定本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日進行收益分配之評價)3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00913,兆豐台灣晶圓製造,111,M02,112年02月21日,112年02月27日,112年03月20日,0.1,七、	分配收益標準(公開說明書記載分配收益內容)本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益，且不需扣除已實現及未實現之資本損失；2.若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。,112
00913,兆豐台灣晶圓製造,111,M08,112年08月21日,112年08月27日,112年09月12日,0.7,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益，且不需扣除已實現及未實現之資本損失；2.若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。,112
00915,凱基優選高股息30,111,M09,112年09月18日,112年09月24日,112年10月17日,0.7,1.本基金每受益權單位可分配之收益，係指：(1).除息交易日前(不含當日)之現金股利、利息收入、基金收益分配、本基金因出借有價證券而由借券人返還之現金股利及租賃所得及收益平準金，扣除本基金應負擔之費用。(2).若增配已實現資本利得扣除資本損失(包括已實現及未實現資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配受益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。2.經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。3.本基金之可分配受益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，始得進行分配，惟若可分配受益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00915,凱基優選高股息30,111,M06,112年06月16日,112年06月24日,112年07月13日,0.32,1.本基金每受益權單位可分配之收益，係指：(1).除息交易日前(不含當日)之現金股利、利息收入、基金收益分配、本基金因出借有價證券而由借券人返還之現金股利及租賃所得及收益平準金，扣除本基金應負擔之費用。(2).若增配已實現資本利得扣除資本損失(包括已實現及未實現資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配受益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。2.經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。3.本基金之可分配受益，經金管會核准辦理公開發行公司之簽證會計師出複核報告書後，始得進行分配，惟若可分配受益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00915,凱基優選高股息30,111,M12,112年12月18日,112年12月24日,113年01月12日,0.45,1.本基金每受益權單位可分配之收益，係指：(1)除息交易日前(不含當日)之現金股利、利息收入、基金收益分配、本基金因出借有價證券而由借券人返還之現金股利及租賃所得及收益平準金，扣除本基金應負擔之費用。(2)若增配已實現資本利得扣除資本損失(包括已實現及未實現資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配受益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。2.經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。3.本基金之可分配受益，經金管會核准辦理公開發行公司之簽證會計師出複核報告書後，始得進行分配，惟若可分配受益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00915,凱基優選高股息30,111,M03,112年03月16日,112年03月22日,112年04月21日,0.22,本基金每受益權單位可分配之收益，係指：(1).除息交易日前(不含當日)之現金股利、利息收入、基金收益分配、本基金因出借有價證券而由借券人返還之現金股利及租賃所得及收益平準金，扣除本基金應負擔之費用。(2).若增配已實現資本利得扣除資本損失(包括已實現及未實現資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配受益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。2.經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。3.本基金之可分配受益，經金管會核准辦理公開發行公司之簽證會計師出複核報告書後，始得進行分配，惟若可分配受益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00916,國泰全球品牌50,111,M06,112年06月16日,112年06月24日,112年07月14日,0.17,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。倘可分配收益未涉及資本利得，得以簽證會計師出具核閱報告後進行分配：1.本基金除息交易日前（不含當日），非投資中華民國及中國大陸地區(不含港澳地區)所得之現金股利、稅後利息收入、基金受益憑證之收益分配及收益平準金，扣除本基金應負擔之各項成本費用後，為本基金之可分配收益，其他所得如符合第（2）款規定者，得由經理公司決定是否增配。上述可分配收益，由經理公司依本條第2項規定進行收益分配，惟如經理公司認為必要時，可於分配前隨時修正收益分配金額。2. 前述可分配收益若另增配其他非投資中華民國及中國大陸地區(不含港澳地區)之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益分配評價日之每受益權單位之淨資產價值應高於本契約第五條第二項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於每受益權單位之發行價格。,112
00918,大華優利高填息30,111,M06,112年06月16日,112年06月24日,112年07月14日,0.2,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配，惟若可分配收益未涉及資本利得時，得以簽證會計師出具複核報告後進行分配：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配、借券收入扣除本基金應負擔之費用後為可分配收益且不需扣除已實現及未實現之資本損失，經理公司得依該等收入之情況，決定分配之收益金額。2.前述可分配收益若另增配屬於因其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度該類型受益權單位每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00918,大華優利高填息30,111,M12,112年12月18日,112年12月24日,113年01月12日,0.67,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配，惟若可分配收益未涉及資本利得時，得以簽證會計師出具複核報告後進行分配：1.本基金每受益權單位可分配之收益，係指以本基金除息交易日前(不含當日)受益權單位投資所得之現金股利、利息收入、收益平準金、基金收益分配、借券收入扣除本基金應負擔之費用後為可分配收益且不需扣除已實現及未實現之資本損失，經理公司得依該等收入之情況，決定分配之收益金額。2.前述可分配收益若另增配屬於因其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度該類型受益權單位每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00918,大華優利高填息30,111,M09,112年09月18日,112年09月24日,112年10月17日,0.75,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配，惟若可分配收益未涉及資本利得時，得以簽證會計師出具複核報告後進行分配：A.本基金每受益權單位可分配之收益，係指以本基金除息交易日前(不含當日)受益權單位投資所得之現金股利、利息收入、收益平準金、基金收益分配、借券收入扣除本基金應負擔之費用後為可分配收益且不需扣除已實現及未實現之資本損失，經理公司得依該等收入之情況，決定分配之收益金額。B.前述可分配收益若另增配屬於因其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度該類型受益權單位每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00919,群益台灣精選高息,111,M12,112年12月18日,112年12月24日,113年01月12日,0.55,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具收益分配覆核核閱報告後，始得分配：(1).本基金每受益權單位可分配之收益，係指以本基金收益分配權最後交易日(即為除息日前一日)受益權單位投資於中華民國境內所得之現金股利、利息收入等收入及收益平準金扣除 本基金應負擔之費用。經理公司得依該等收入之情況，決定分配之收益金額。(2).前款可分配收益若另增配其他投資於中華民國境內所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格。,112
00919,群益台灣精選高息,111,M06,112年06月16日,112年06月24日,112年07月14日,0.54,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具收益分配覆核核閱報告後，始得分配：(1).本基金每受益權單位可分配之收益，係指以本基金收益分配權最後交易日(即為除息日前一日)受益權單位投資於中華民國境內所得之現金股利、利息收入等收入及收益平準金扣除 本基金應負擔之費用。經理公司得依該等收入之情況，決定分配之收益金額。(2).前款可分配收益若另增配其他投資於中華民國境內所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格。,112
00919,群益台灣精選高息,111,M09,112年09月18日,112年09月24日,112年10月17日,0.54,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具收益分配覆核核閱報告後，始得分配：(1).本基金每受益權單位可分配之收益，係指以本基金收益分配權最後交易日(即為除息日前一日)受益權單位投資於中華民國境內所得之現金股利、利息收入等收入及收益平準金扣除 本基金應負擔之費用。經理公司得依該等收入之情況，決定分配之收益金額。(2).前款可分配收益若另增配其他投資於中華民國境內所得之已實現資本利得扣除資本損失（包括已實現及未實現之資本損失）及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於信託契約第五條第一項第二款所列本基金每受益權單位之發行價格。,112
00921,兆豐龍頭等權重,111,M09,112年09月21日,112年09月29日,112年10月19日,0.4,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益，且不需扣除已實現及未實現之資本損失；2.若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。,112
00921,兆豐龍頭等權重,111,M06,112年06月21日,112年07月01日,112年07月18日,0.37,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配扣除本基金應負擔之費用後之可分配收益，且不需扣除已實現及未實現之資本損失；2.若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。,112
