代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
1413,宏洲,108,H2,不適用,108/07/01~108/12/31,董事會決議,0.0,0,0.0,0
1413,宏洲,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.0,0,0.0,0
1414,東和,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.2,44000000,0.0,0
1414,東和,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.2,44000000,0.0,0
1414,東和,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.2,44000000,0.0,0
1414,東和,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.2,44000000,0.0,0
1416,廣豐,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1416,廣豐,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1416,廣豐,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1416,廣豐,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1417,嘉裕,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,94970920,0.0,0
1417,嘉裕,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,94970920,0.0,0
1417,嘉裕,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,94970920,0.0,0
1417,嘉裕,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,94970920,0.0,0
1418,東華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1418,東華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1418,東華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1418,東華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1419,新紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,300041280,0.0,0
1419,新紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,300041280,0.0,0
1419,新紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,300041280,0.0,0
1419,新紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,300041280,0.0,0
1423,利華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,16608000,0.0,0
1423,利華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,16608000,0.0,0
1423,利華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,16608000,0.0,0
1423,利華,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,16608000,0.0,0
1432,大魯閣,108,Y1,109/10/28,108/01/01~108/12/31,股東會確認,0.0,300000000,0.0,0
1432,大魯閣,108,Y1,109/10/28,108/01/01~108/12/31,股東會確認,0.0,300000000,0.0,0
1432,大魯閣,108,Y1,109/10/28,108/01/01~108/12/31,股東會確認,0.0,300000000,0.0,0
1432,大魯閣,108,Y1,109/10/28,108/01/01~108/12/31,股東會確認,0.0,300000000,0.0,0
1434,福懋,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.5,4211661593,0.0,0
1434,福懋,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.5,4211661593,0.0,0
1434,福懋,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.5,4211661593,0.0,0
1434,福懋,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.5,4211661593,0.0,0
1435,中福,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1435,中福,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1435,中福,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1435,中福,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1436,華友聯,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.5,239085000,0.0,0
1436,華友聯,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.5,239085000,0.0,0
1436,華友聯,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.5,239085000,0.0,0
1436,華友聯,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.5,239085000,0.0,0
1437,勤益控,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.1,223708413,0.0,0
1437,勤益控,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.1,223708413,0.0,0
1437,勤益控,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.1,223708413,0.0,0
1437,勤益控,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.1,223708413,0.0,0
1438,三地開發,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1438,三地開發,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1438,三地開發,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1438,三地開發,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1439,雋揚,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,5.0,460000000,0.0,0
1439,雋揚,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,5.0,460000000,0.0,0
1439,雋揚,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,5.0,460000000,0.0,0
1439,雋揚,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,5.0,460000000,0.0,0
1440,南紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.2,331363171,0.0,0
1440,南紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.2,331363171,0.0,0
1440,南紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.2,331363171,0.0,0
1440,南紡,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.2,331363171,0.0,0
1441,大東,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1441,大東,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1441,大東,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1441,大東,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1442,名軒,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,307821790,0.0,0
1442,名軒,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,307821790,0.0,0
1442,名軒,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,307821790,0.0,0
1442,名軒,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,307821790,0.0,0
1443,立益物流,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1443,立益物流,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1443,立益物流,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1443,立益物流,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1444,力麗,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1444,力麗,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1444,力麗,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1444,力麗,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1445,大宇,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,26533406,0.0,0
1445,大宇,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,26533406,0.0,0
1445,大宇,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,26533406,0.0,0
1445,大宇,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,26533406,0.0,0
1446,宏和,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,41312854,0.0,0
1446,宏和,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,41312854,0.0,0
1446,宏和,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,41312854,0.0,0
1446,宏和,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,41312854,0.0,0
1447,力鵬,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1447,力鵬,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1447,力鵬,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1447,力鵬,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1449,佳和,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1449,佳和,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1449,佳和,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1449,佳和,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1451,年興,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1451,年興,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1451,年興,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1451,年興,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1452,宏益,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,159169680,0.0,0
1452,宏益,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,159169680,0.0,0
1452,宏益,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,159169680,0.0,0
1452,宏益,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,159169680,0.0,0
1453,大將,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.2,1972843
1453,大將,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.2,1972843
1453,大將,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.2,1972843
1453,大將,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.2,1972843
1454,台富,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.25,33577746,0.0,0
1454,台富,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.25,33577746,0.0,0
1454,台富,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.25,33577746,0.0,0
1454,台富,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.25,33577746,0.0,0
1455,集盛,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1455,集盛,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1455,集盛,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1455,集盛,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1456,怡華,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1456,怡華,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1456,怡華,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1456,怡華,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1457,宜進,108,H2,109/06/11,108/07/01~108/12/31,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H2,109/06/11,108/07/01~108/12/31,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H2,109/06/11,108/07/01~108/12/31,董事會決議,0.5,150823820,0.0,0
1457,宜進,108,H2,109/06/11,108/07/01~108/12/31,董事會決議,0.5,150823820,0.0,0
1459,聯發,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1459,聯發,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1459,聯發,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1459,聯發,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1460,宏遠,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1460,宏遠,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1460,宏遠,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1460,宏遠,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1463,強盛新,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.6,103961029,0.0,0
1463,強盛新,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.6,103961029,0.0,0
1463,強盛新,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.6,103961029,0.0,0
1463,強盛新,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.6,103961029,0.0,0
1464,得力,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.05,576848478,0.0,0
1464,得力,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.05,576848478,0.0,0
1464,得力,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.05,576848478,0.0,0
1464,得力,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.05,576848478,0.0,0
1465,偉全,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,1.5,155410901,0.0,0
1465,偉全,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,1.5,155410901,0.0,0
1465,偉全,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,1.5,155410901,0.0,0
1465,偉全,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,1.5,155410901,0.0,0
1466,聚隆,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1466,聚隆,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1466,聚隆,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1466,聚隆,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1467,南緯,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1467,南緯,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1467,南緯,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1467,南緯,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1468,昶和,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
1468,昶和,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
1468,昶和,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
1468,昶和,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
1470,大統新創,108,H2,不適用,108/07/01~108/12/31,董事會決議,0.8,68613600,0.0,0
1470,大統新創,108,H2,不適用,108/07/01~108/12/31,董事會決議,0.8,68613600,0.0,0
1470,大統新創,108,H2,不適用,108/07/01~108/12/31,董事會決議,0.8,68613600,0.0,0
1470,大統新創,108,H2,不適用,108/07/01~108/12/31,董事會決議,0.8,68613600,0.0,0
1471,首利,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1471,首利,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1471,首利,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1471,首利,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1472,三洋實業,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1472,三洋實業,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1472,三洋實業,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1472,三洋實業,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1473,台南,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,73076767,0.0,0
1473,台南,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,73076767,0.0,0
1473,台南,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,73076767,0.0,0
1473,台南,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,73076767,0.0,0
1474,弘裕,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1474,弘裕,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1474,弘裕,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1474,弘裕,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1475,業旺,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1475,業旺,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1475,業旺,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1475,業旺,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1476,儒鴻,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,11.0,3018038221,0.0,0
1476,儒鴻,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,11.0,3018038221,0.0,0
1476,儒鴻,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,11.0,3018038221,0.0,0
1476,儒鴻,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,11.0,3018038221,0.0,0
1477,聚陽,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,5.0,1099282905,0.0,0
1477,聚陽,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,5.0,1099282905,0.0,0
1477,聚陽,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,5.0,1099282905,0.0,0
1477,聚陽,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,5.0,1099282905,0.0,0
1503,士電,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.6,833555557,0.0,0
1503,士電,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.6,833555557,0.0,0
1503,士電,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.6,833555557,0.0,0
1503,士電,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.6,833555557,0.0,0
1504,東元,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.99,1948015957,0.0,0
1504,東元,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.99,1948015957,0.0,0
1504,東元,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.99,1948015957,0.0,0
1504,東元,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.99,1948015957,0.0,0
1506,正道,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1506,正道,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1506,正道,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1506,正道,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1512,瑞利,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1512,瑞利,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1512,瑞利,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1512,瑞利,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
1513,中興電,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,1.2,504000000,0.0,0
1513,中興電,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,1.2,504000000,0.0,0
1513,中興電,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,1.2,504000000,0.0,0
1513,中興電,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,1.2,504000000,0.0,0
1514,亞力,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.7,144969323,0.5,10354951
1514,亞力,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.7,144969323,0.5,10354951
1514,亞力,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.7,144969323,0.5,10354951
1514,亞力,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.7,144969323,0.5,10354951
1515,力山,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,3.0,544420500,0.0,0
1515,力山,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,3.0,544420500,0.0,0
1515,力山,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,3.0,544420500,0.0,0
1515,力山,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,3.0,544420500,0.0,0
1516,川飛,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,0.07825195,2609772,0.31300665,1043905
1516,川飛,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,0.07825195,2609772,0.31300665,1043905
1516,川飛,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,0.07825195,2609772,0.31300665,1043905
1516,川飛,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,0.07825195,2609772,0.31300665,1043905
1517,利奇,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.2,45137001,0.0,0
1517,利奇,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.2,45137001,0.0,0
1517,利奇,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.2,45137001,0.0,0
1517,利奇,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.2,45137001,0.0,0
1519,華城,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,261058548,0.0,0
1519,華城,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,261058548,0.0,0
1519,華城,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,261058548,0.0,0
1519,華城,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,261058548,0.0,0
1521,大億,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,4.0,304920000,0.0,0
1521,大億,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,4.0,304920000,0.0,0
1521,大億,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,4.0,304920000,0.0,0
1521,大億,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,4.0,304920000,0.0,0
1522,堤維西,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.4,438057033,0.0,0
1522,堤維西,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.4,438057033,0.0,0
1522,堤維西,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.4,438057033,0.0,0
1522,堤維西,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.4,438057033,0.0,0
1524,耿鼎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.4,71874083,0.0,0
1524,耿鼎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.4,71874083,0.0,0
1524,耿鼎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.4,71874083,0.0,0
1524,耿鼎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.4,71874083,0.0,0
1525,江申,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,146800270,0.0,0
1525,江申,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,146800270,0.0,0
1525,江申,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,146800270,0.0,0
1525,江申,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,146800270,0.0,0
1526,日馳,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.8,48000000,0.0,0
1526,日馳,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.8,48000000,0.0,0
1526,日馳,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.8,48000000,0.0,0
1526,日馳,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.8,48000000,0.0,0
1527,鑽全,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.2,166284768,0.0,0
1527,鑽全,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.2,166284768,0.0,0
1527,鑽全,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.2,166284768,0.0,0
1527,鑽全,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.2,166284768,0.0,0
1528,恩德,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,19933100,0.0,0
1528,恩德,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,19933100,0.0,0
1528,恩德,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,19933100,0.0,0
1528,恩德,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,0.0,19933100,0.0,0
1529,樂事綠能,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.5,47983991,0.0,0
