"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"6461 - 益得","股東會確認","107年 年度","107/01/01~107/12/31","1","0","108/04/23","                  0","       -222,075,919","       -222,075,919","       -222,075,919","0.0","0.0","                  0","0.0","0.0","                  0","本公司年度總決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令或主管機關規定提列或迴轉特別盈餘公積，如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。
本公司所營事業係屬資本密集行業，且目前處於營運成長階段，其股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，原則上將採取平衡股利政策，每年就可供分配盈餘提撥不低於百分之五十分配股東股息紅利，惟累積可供分配盈餘低於實收股本百分之一時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","",
"6462 - 神盾","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/14","108/06/18","        335,033,924","        670,790,776","        889,878,388","        335,033,924","8.10000000","0.0","        554,844,464","0.0","0.0","                  0","公司年度總決算如有本期稅後淨利，應先提繳稅款，彌補累積虧損（包括調整未分配盈餘金額），依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘（包括調整未分配盈餘金額），由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，兼顧股東利益等因素，並參考同業及資本市場股利之一般發放水準，以作為股利發放之依據。分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之20%。","",
"6465 - 威潤","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/14","108/06/05","                  0","            924,729","            832,256","            832,256","0.0","1.00000000","         32,214,301","0.0","0.0","                  0","本公司年度結算，如有盈餘，除依法彌補以往虧損及提繳稅款外，並應先提撥百分之十為法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積後，加計以前年度未分配盈餘為股東累積可分配盈餘，由董事會擬定盈餘分配案提請股東會決議分配之。 
本公司目前企業生命週期正值成長期，前述盈餘提撥分派之比率及股東現金股利之比率得由董事會綜合考量未來營運狀況、資金需求及長期財務規劃，並滿足股東對現金流入之需求而定。每次分派股東現金股利之比率不得低於當年度配發予股東現金及股票股利合計數之百分之三十。","",
"6469 - 大樹","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/26","         95,535,424","        106,002,288","        190,600,629","         95,566,482","1.30000000","0.0","         47,517,077","1.30000000","0.0","          4,751,707","本公司章程第二十二條:
本公司年度總決算如有盈餘，應先提繳稅款，
彌補以往虧損，次提百分之十為法定盈餘公
積，但法定盈餘公積已達本公司資本總額時，
不在此限，並依法令或主管機關之規定提列或
迴轉特別盈餘公積，就其餘額加計以前年度累
積未分配盈餘後，作為可供分配盈餘，由董事
會擬定盈餘分配案，提請股東會決議後分派股
東紅利。
為因應經濟景氣變動，並健全公司財務結構，
本公司採行平衡股利政策，未來股利發放之政
策訂定如下：
每年就上述可供分配盈餘提撥不低於百分之十
分派股東紅利，惟可供分配盈餘低於實收股本
百分之十時，得擬議不分配。
為考量平衡穩定之股利政策，將視投資資金需
求及對每股盈餘之稀釋程度，適度採股票股利
或現金股利方式發放，其中現金股利發放以不
低於當年度股利總額百分之十為限。","",
"6470 - 宇智","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/25","108/05/30","         69,037,372","        107,722,390","        166,446,361","         84,711,111","2.50000000","0.0","         81,735,250","0.0","0.0","                  0","本公司年度總決算如有盈餘，依下列順序分派之。
一、提繳稅款。
二、彌補累積虧損。
三、提存百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本總額時，不在此限。
四、依法令或主管機關規定提撥或迴轉特別盈餘公積。
五、如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分派案提請股東會決議分派之。","",
"6482 - 弘煜科","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/08","108/06/13","         47,197,405","        -27,870,227","         16,866,622","         16,866,622","0.0","0.0","                  0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款、彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，扣除前各項後之餘額加計以前年度累計未分配盈餘作為可供分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。本公司之股利政策考量公司未來擴展營運規模及深耕研究發展之需求，配合整體環境及產業特性以達永續經營及追求股東長期利益為目標，股東股利就當年度可分配盈餘提撥，其中以不低於當年度可分配盈餘之15%，惟當年度可供分配盈餘低於實收股本25%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利以不低於股利總額之10%。惟此項盈餘分派之種類及比例，得由董事會依當時公司營運狀況、資金需求規劃等擬具分配案，提請股東會決議調整之。","",
"6485 - 點序","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/20","         34,256,354","         75,112,706","        101,857,789","         50,523,209","0.0","0.0","                  0","1.50000000","0.0","          5,133,458","本公司年度如有獲利(所謂獲利係指稅前利益扣除分派員工酬勞及董事酬勞前之利益)，應
提撥百分之七至十七為員工酬勞及不高於百分之五為董監酬勞。但公司尚有累積虧損(包括
調整未分配盈餘額)時，應預先保留彌補數額。
員工酬勞得以股票或現金為之，其給付對象得包括符合董事會所訂條件之從屬員工。董事
酬勞僅得以現金為之。員工酬勞及董事酬勞應由董事會以董事三分之二以上之出席及出席
董事過半數同意之決議行之，並報告股東會。
本公司年度總決算如有本期稅後淨利，應先彌補累積虧損(包括調整未分配盈餘金額)，依
法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額總額時，不在此
限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘
(包括調整未分配盈餘金額)，由董事會擬具盈餘分配議案，提請股東會決議分派。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭
狀況，並兼顧股東利益等因素，其中股東現金紅利分派之比例不低於股東紅利總額百分之
十，惟公司得視經濟情況、產業發展及資金需求等因素，於必要時調整現金股利及股票股
利之分配原則。","",
"6486 - 互動","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/03","108/06/14","         12,533,000","        198,233,918","        190,531,662","         13,200,462","4.80000000","0.0","        177,331,200","0.0","0.0","                  0","第十九條之一：本公司每年決算於提繳稅款後如有盈餘，應先彌補以往年度虧損，次提百分之十為法定盈餘公積，
但法定盈餘公積累積已達公司資本額時，得停止提撥法定盈餘公積，並依主管機關規定提列或轉回特別盈餘公積，
如尚有盈餘，其餘額再加計以前年度累積未分配盈餘由董事會擬具盈餘分配表議案，提請股東會決議分派股東紅利或保留之。","",
"6488 - 環球晶","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/19","108/06/25","         10,321,183","     13,630,673,699","     12,111,945,361","      1,231,020,361","25.00000000","0.0","     10,880,925,000","0.0","0.0","                  0","本公司年度決算如有盈餘，依下列順序分配之：
一、彌補虧損。
二、提存百分之十為法定盈餘公積。但法定盈餘公積累積已達本公司資本總額時，不在此限。
三、依法令或主管機關規定提撥或迴轉特別盈餘公積。
四、當年度盈餘扣除上列一至三項後，如尚有盈餘併同以前年度未分配盈餘由董事會擬具盈餘分配案，提請股東常會決議分派之。
本公司為維持公司永續經營發展及每股盈餘之穩定成長，股東股利以當年度稅後盈餘扣除當年度依法應提列特別盈餘公積後之百分之五十以上為原則，分配比率為現金股利不低於百分之五十。","",
"6492 - 生華科","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/24","                  0","       -375,850,218","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","第三十六條之一
本公司年度決算如有盈餘，應先依下列順序分派之： 
一、依法完納稅捐；
二、彌補以前年度虧損； 
三、依法提列法定盈餘公積百分之十，但法定盈餘公積已達實收資本額時，得不再提列； 
四、依法提列或迴轉特別盈餘公積；
如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派之。為健全本公司之財務結構，及兼顧投資人之權益，本公司係採取股利平衡政策，盈餘發派現金股利總額應不低於擬發放股東紅利總額百分之十為原則，但董事會得依當時整體營運狀況調整比例，並提請股東會決議，實際發放金額以股東會通過金額為之。","",
"6494 - 九齊","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/27","108/05/29","         17,693,280","         76,966,617","         86,963,235","         18,240,317","2.20000000","0.0","         68,722,918","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，若以發行新股方式為之，提請股東會決議分派股東股息紅利。若以發放現金之方式為之，得授權董事會以三分之二以上董事之出席，及出席董事過半數之決議分派股東股息紅利，並報告股東會。
以法定盈餘公積或資本公積配發現金，得由董事會以三分之二以上董事之出席，及出席董事過半數之決議，並報告股東會。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於10%分配股東股息紅利，惟累積可供分配盈餘低於實收股本1%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","",
"6496 - 科懋","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/27","108/05/24","        247,001,790","        221,827,122","        446,414,091","        306,413,091","3.00000000","1.00000000","        186,668,000","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列特別盈餘公積，其餘除派付股息外，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。
在競爭日益激烈的環境下，本公司為利永續經營，考量長期財務規劃及資金需求，乃採取股利平衡政策；股利之分派，其中現金股利支付比率以不低於當年度之盈餘分派股利總額之10%為限。","",
"6498 - 久禾光","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/27","108/06/25","       -120,968,517","         22,311,571","         -8,425,114","         -8,425,114","0.0","0.0","                  0","0.0","0.0","                  0","◎本公司年度總決算如有盈餘，應先依下列順序分派之：
一、依法提繳所得稅款。
二、彌補以往年度虧損。	
三、提存百分之十為法定盈餘公積，但法定盈餘公積累積
已達本公司資本總額時不在此限。
四、依法令或相關規定就當期盈餘項下提列特別盈餘公積，
俟迴轉後再列入盈餘分配。
五、扣除前各項餘額後，由董事會就該餘額併同以往年度
盈餘擬具分派議案，提請股東會決議分派之。
本公司正處於成長階段，基於資本支出、業務擴充需要
及健全財務規劃以求永續發展，本公司股利政策將依
本公司未來之資本支出預算及資金需求情形，分配股票
股利及現金股利方式分配予股東，其中現金股利比率不
低於股東股利總額百分之五。惟實際分派比率，仍依
股東會決議之。","",
"6499 - 益安","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/07","108/06/12","       -471,044,105","        256,601,039","       -214,443,066","                  0","0.0","0.0","                  0","0.0","1.00000000","          6,039,105","本公司每年度決算有盈餘時，應先提繳稅款，彌補以往年度虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列；再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同期初未分配盈餘為累積可分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司分派股利之政策將視公司目前及未來投資環境、資金需求、國內外競爭狀況及資本預算等因素，並兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會。盈餘分派之股利，其種類及比率，得視當年度實際獲利及資金狀況經股東會決議調整之，唯每年度盈餘分派之股利總額不低於當年度可分配盈餘百分之十；且現金股利分派之比例不低於股利總額之百分之十。","",
"6506 - 雙邦","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/08","108/06/14","        133,250,134","        106,189,846","        229,089,177","        132,194,089","1.00000000","0.0","         80,745,908","0.20000000","0.0","          1,614,918","第卅條之一 
本公司年度決算如有盈餘，依下列順 序分派之： 
1.提繳稅捐 
2.彌補虧損 
3.提列百分之十法定盈餘公積 
4.必要時得酌提特別盈餘公積 
其餘額並同期初累計未分配盈餘及當年度未分配盈餘調整數額，由董事會擬具股東紅利分派議案，提請股東會決議分派之。
由於本公司正值穩定成長階段，考量股東權益、公司財務結構與長遠發展，股東紅利以不高於累積可分配盈餘百分之九十，其中現金股利部分以不低於分派股利百分之十。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"6508 - 惠光","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/24","        521,931,778","        182,323,611","        686,641,549","        560,072,459","1.50000000","0.0","        126,569,090","0.0","0.0","                  0","第二十六條之一：公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十為法定盈餘公積，並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額再加計以前年度累積未分配盈餘由董事會擬具分派議案，提請股東會決議後分派之。第二十七條：本公司分配股利之政策，須視目前及未來之發展計畫、投資環境、資金需求及國內外競爭狀況等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會。股東紅利之發放比率應不低於累積可分配盈餘之百分之十，其中現金紅利之分派不低於股東紅利總額之百分之十。但董事會得依當時整體營運狀況調整該比例，並提請股東會決議。","",
"6509 - 聚和","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/27","          2,331,274","        169,013,017","        109,153,510","          3,473,649","0.60000000","0.0","        105,679,861","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，
彌補累積虧損後，再提10％為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，
得不再提列，其餘再依法令規定提列或迴轉
特別盈餘公積：如尚有餘額，併同以前年度
累積未分配盈餘，由董事會擬定盈餘分配案，
提請股東會決議分派之。
    本公司之產業正值穩定成長階段，為考量
整體環境並配合長期財務規劃，以求永續穩
定之經營發展，股利政策主係依據本公司未來
資本預算規劃來衡量未來年度之資金需求，
先以保留盈餘融通所需之資金後，剩餘之盈餘
得以現金股利及股票股利方式分派之，原則上
發放現金股利之比例不得低於當年度發放現金
股利及股票股利合計數之百分之十。
惟本公司盈餘發放前一會計年度財務報告之
短期借款餘額及一年內到期之長期負債餘額之
合計數大於現金及約當現金之合計數之壹倍或
總負債金額大於總資產金額之半數時，現金
股利占發放股利總額得低於百分之十。","",
"6510 - 精測","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/13","108/06/06","        971,955,168","        716,023,953","      1,616,640,150","      1,288,749,930","10.00000000","0.0","        327,890,220","0.0","0.0","                  0","第三十條
本公司年度決算如有獲利，應提撥百分之五至百分之十二為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象得包含符合一定條件之控制及從屬公司員工；上開獲利數額，應提撥不高於百分之一為董事酬勞，由董事會決議以現金發放之；但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
員工酬勞及董事酬勞分派案應提股東會報告。
本公司年度決算如有盈餘，應先提繳稅款，彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時，不在此限，其餘再依法令或主管機關規定提列或迴轉特別盈餘公積；如尚有餘額，由董事會就該餘額併同累積未分配盈餘擬具分配議案，提請股東會決議分派股東股利。
本公司分配股利之政策，應以股東權益為最大考量，並參酌公司目前及未來之國內外產業競爭狀況、投資環境及資金需求等因素，得以股票股利或現金股利之方式為之，並參考同業及資本市場股利之一般發放水準，以作為股利發放之依據。惟現金股利分派之比例以不低於股利總額之百分之二十。","",
"6512 - 啟發電","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/22","108/06/21","         43,027,305","         13,112,312","         54,828,386","         43,027,305","0.47204324","0.0","         11,801,081","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。","",
"6516 - 勤崴國際","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/08","108/06/11","            171,122","         39,079,477","         27,537,506","            301,375","0.12000000","0.0","          3,204,251","0.90000000","0.99999900","          5,073,396","第二十六條
公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。公司分配股利之政策，應以股東權益為最大考量，並參酌公司目前及未來之國內外產業競爭狀況、投資環境及資金需求等因素，得以股票股利或現金股利之方式為之，並參考同業及資本市場股利之一般發放水準，以作為股利發放之依據。股利發放提撥之數額不低於當年度可分配盈餘之百分之二十，惟現金股利分派之比例不低於股利總額之百分之十。此盈餘分派之金額、股利之種類及比率，得視當年度實際獲利及資金狀況經董事會通過後提股東會議決之。","",
"6517 - 保勝光學","董事會擬議","107年 年度","107/01/01~107/12/31","1","108/04/16","108/06/18","       -105,464,804","         28,399,083","        -77,065,721","        -77,065,721","0.0","0.0","                  0","0.0","0.0","                  0","本公司每年決算如有盈餘，除依法完納稅捐及彌補以前年度虧損外，應提百分之十為法定盈餘公積，但法定盈餘公積累積已達資本總額時不在此限，並依法令規定提列或迴轉特別盈餘公積後，再就其餘額併同期初未分配盈餘並得視公司營運需要酌予保留適當額度後，由董事會擬具盈餘分配案，提請股東會決議派付股東紅利。
本公司所屬產業正處於成長階段，分派股利之政策，視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年依法由董事會擬具分派案，提報股東會，其中股東紅利之分派得以股票或現金方式分派之，惟現金股利以不低於當年度股利分派總額百分之十。
本公司無虧損者，得依本公司財務、業務及經營面等因素之考量，將法定盈餘公積及資本公積全部或一部分依法令或主管機關規定分派之。","無",
"6523 - 達爾膚","股東會確認","107年 年度","107/01/01~107/12/31","2","108/12/24","109/02/18","                  0","                  0","                  0","                  0","0.0","10.00000000","        450,476,250","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本總額時，得不再提列，並依法令及主管機關規定提列或迴轉特別盈餘公積，如尚有餘額，併同以前年度累積未分派盈餘由董事會擬定盈餘分派案，提請股東會決議分派股東股息及紅利。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"6527 - 明達醫","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/22","108/06/06","        124,579,215","         69,885,509","        183,866,029","        147,511,529","1.70000000","0.0","         36,354,500","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本總額時，不在此限。必要時依主管機關規定提列或迴轉特別盈餘公積，如尚有盈餘，併同上年度累積未分配盈餘為股東紅利可分配數額。
本公司正值企業成長階段，考量所處環境及產業成長特性，並因應公司未來資金需求及長期財務規劃，適度採股票股利或現金股利方式發放，主要係依據公司未來之資本預算規劃來衡量未來年度之資金需求，然後先以保留盈餘融通所需之資金後，剩餘之盈餘每年依法由董事會擬具分配案，提報股東會。發放現金股利之比例不得低於股利總額的百分之十。","",
"6530 - 創威","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/11","108/05/29","             50,521","         23,246,726","         21,009,984","             17,484","0.62200000","0.37800000","         33,750,000","0.0","0.0","                  0","第廿九條之一：本公司年度總決算如有盈餘，
應先提繳稅款、彌補累積虧損，次提10%為法
定盈餘公積，其餘除派付股息外，如尚有盈
餘，再由股東會決議分派股東紅利。
本公司股利政策係考量以永續經營、穩定成長
及維護東權益、健全財務結構為目標，由董事
會依公司資金需求擬訂盈餘分配案。若公司股
東會決議發放股東股利時，其中現金股利不得
低於股利總數之百分之十。","",
"6532 - 瑞耘","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/18","108/06/17","         47,030,738","        109,354,466","        145,392,175","         72,650,707","2.30000000","0.0","         72,741,468","0.0","0.0","                  0","1.本公司每年度決算獲有盈餘時，應先依法提撥應納營利事業所得稅、彌補歷年虧損、提列百分之十為法定盈餘公積、並得依法令規定提列或迴轉特別盈餘公積，剩餘部份得加計以前年度未分配盈餘，由董事會擬定盈餘分配議案，提請股東會決議分配或保留之。
2.本公司股利發放政策，係視本公司當時之股本、財務結構、營運狀況及盈餘之考量，採股票股利或現金股利搭配，以達成平衡穩定股利政策，當年度每股盈餘達0.5元以上，則股利分派總額不低於當年度稅後盈餘之百分之二十，其中現金股利發放比例不得低於當年度股利總額之百分之十；每股盈餘未達0.5元，則不予發放。","",
"6535 - 順藥","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/19","108/06/27","       -278,505,099","        -50,377,776","       -293,880,273","       -293,880,273","0.0","0.0","                  0","0.0","0.0","                  0","本公司年度如有獲利(所謂獲利係指稅前利益扣除分派員工酬勞及董監酬勞前之利益)，應提撥2%~6%為員工酬勞及不高於2%為董監事酬勞。但公司尚有累積虧損時，應預先保留彌補數額，其餘再依前項比例提撥。
前項員工酬勞得以股票或現金為之，董監酬勞僅得以現金為之，應由董事會決議並報告股東會。
本公司年度總決算如有稅後淨利，應先彌補累積虧損(包括調整未分配盈餘金額)，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視需要及法令規定提列或迴轉特別盈餘公積後，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。
為健全財務結構，及兼顧投資人之權益，本公司乃採取股利平衡政策，盈餘分配不低於當年度可分配盈餘之百分之五十為原則，並就當年度所分配股利之百分之十以上發放現金股利。如果當年配發股利不足三元得全數配發股票股利。","",
"6538 - 倉和","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/20","        354,915,720","          2,042,280","        355,233,204","        324,933,204","1.00000000","0.0","         30,300,000","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計
畫、考量投資環境資金需求及國內外競爭狀
況，並兼顧股東利益等因素，擬定股利分配
案；分配股東股息紅利時，得以現金或股票方
式為之，其中現金股利不低於股利總額之百分
之五十。","",
"6542 - 隆中","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/14","108/06/19","        -90,301,080","        127,046,844","         35,902,528","                  0","0.85480000","2.14520000","        126,002,280","0.0","0.0","                  0","本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之三為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
本公司年度總決算如有本期稅後淨利，應先彌補累積虧損，依法提百分之十為法定盈餘公積，但法定公積已達實收資本額時，得免繼續提撥，次按法令規定或得視業務需要，提列或迴轉特別盈餘公積，如尚有餘額，併同期初未分配盈餘，由董事會具盈餘分派案，提請股東會決議分派股東股息紅利。
本公司分配股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益及公司長期財務規劃，每年就可分配盈餘不低於百分之十提撥股東股息紅利，股東股息紅利得以現金或股票方式發放，其中現金股利不得低於股利總額之百分之十。","",
"6547 - 高端疫苗","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/08","108/06/13","                  0","       -476,340,261","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","本公司股利政策以股票股利(含盈餘及資本公積配股)或現金股利方式發放。董事會參酌營運狀況、資金需求及當年度盈餘（扣除規定提存)擬具盈餘分派議案經股東會通過。現金股利以高於可發放股利百分之五十為原則；惟若未來有重大資本支出計劃，得經股東大會同意，全數以股票股利發放之。","",
