出表日期,年度,季別,公司代號,公司名稱,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,營業費用,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,停業單位損益,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,利息以外淨損益,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,合併前非屬共同控制股權損益,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,本期淨利（淨損）,營業收入,營業成本,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,其他綜合損益（淨額）,收入,支出,其他綜合損益
114/10/28,111,2,6432,今展科,,,,,,137184.00,,,36548.00,--,,,47690.00,36548.00,0.00,0.00,47690.00,0.00,0.00,1.19,,,7123.00,,--,,--,,,,,,,,,43671.00,36548.00,640465.00,489027.00,14254.00,29417.00,,,,--,--,151438.00,--,--,151438.00,--,11142.00,,,
114/10/28,111,2,6435,大中,,,,,,198411.00,,,360048.00,--,,,242805.00,360048.00,--,--,242805.00,--,--,10.77,,,90012.00,,--,,--,,,,,,,,,450060.00,360048.00,1940025.00,1334877.00,406737.00,43323.00,,,,--,--,605148.00,--,--,605148.00,--,-117243.00,,,
114/10/28,111,2,6441,廣錠,,,,,,81520.00,,,-14732.00,--,,,-14680.00,-13183.00,--,-1549.00,-13131.00,--,-1549.00,-0.30,,,9595.00,,--,,--,,,,,,,,,-5137.00,-14732.00,238703.00,201966.00,-44783.00,39646.00,,,,--,--,36737.00,--,--,36737.00,--,52.00,,,
114/10/28,111,2,6461,益得,,,,,,83075.00,,,-153630.00,--,,,-153630.00,--,--,--,--,--,--,-1.32,,,0.00,,--,,--,,,,,,,,,-153630.00,-153630.00,16859.00,83138.00,-149354.00,-4276.00,,,,--,--,-66279.00,--,--,-66279.00,--,--,,,
114/10/28,111,2,6462,神盾,,,,,,873457.00,,,-331808.00,--,,,-887405.00,-327045.00,--,-4763.00,-882642.00,--,-4763.00,-4.72,,,128165.00,,--,,--,,,,,,,,,-203643.00,-331808.00,1648253.00,1040511.00,-265715.00,62072.00,,,,--,--,607742.00,--,--,607742.00,--,-555597.00,,,
114/10/28,111,2,6465,威潤,,,,,,62475.00,,,-45378.00,--,,,-45229.00,-45378.00,--,--,-45229.00,--,--,-1.42,,,-863.00,,--,,--,,,,,,,,,-46241.00,-45378.00,108198.00,84344.00,-38621.00,-7620.00,,,,--,--,23854.00,--,--,23854.00,--,149.00,,,
114/10/28,111,2,6469,大樹,,,,,,1498225.00,,,362579.00,--,,,362579.00,362395.00,--,184.00,362395.00,--,184.00,4.07,,,94348.00,,--,,--,,,,,,,,,456927.00,362579.00,7159008.00,5221400.00,439383.00,17544.00,,,,--,--,1937608.00,--,--,1937608.00,--,0.00,,,
114/10/28,111,2,6470,宇智,,,,,,113438.00,,,105361.00,--,,,104468.00,105361.00,--,--,104468.00,--,--,3.23,,,26026.00,,--,,--,,,,,,,,,131387.00,105361.00,1210723.00,1004104.00,93181.00,38206.00,,,,--,--,206619.00,--,--,206619.00,--,-893.00,,,
114/10/28,111,2,6482,弘煜科,,,,,,155435.00,,,23970.00,--,,,18556.00,23535.00,--,435.00,18482.00,--,74.00,1.38,,,5214.00,,--,,--,,,,,,,,,29184.00,23970.00,184513.00,960.00,28118.00,1066.00,,,,--,--,183553.00,--,--,183553.00,--,-5414.00,,,
114/10/28,111,2,6485,點序,,,,,,315866.00,,,271564.00,--,,,271564.00,271564.00,--,0.00,271564.00,--,0.00,6.21,,,77636.00,,--,,--,,,,,,,,,349200.00,271564.00,1047057.00,391959.00,339232.00,9968.00,,,,--,--,655098.00,--,--,655098.00,--,--,,,
114/10/28,111,2,6486,互動,,,,,,256488.00,,,75661.00,--,,,75661.00,75661.00,--,--,75661.00,--,0.00,1.93,,,21222.00,,--,,--,,,,,,,,,96883.00,75661.00,777389.00,418252.00,102649.00,-5766.00,,,,--,--,359137.00,--,--,359137.00,--,0.00,,,
114/10/28,111,2,6488,環球晶,,,,,,2300504.00,,,4461905.00,--,,,2739347.00,4461905.00,--,--,2739347.00,--,--,10.25,,,-143243.00,,--,,--,,,,,,,,,4318662.00,4461905.00,33846308.00,19253752.00,12292052.00,-7973390.00,,,,--,--,14592556.00,--,--,14592556.00,--,-1722558.00,,,
114/10/28,111,2,6492,生華科,,,,,,177851.00,,,-175220.00,--,,,-170833.00,-175220.00,--,--,-170833.00,--,--,-1.96,,,--,,--,,--,,,,,,,,,-175220.00,-175220.00,500.00,222.00,-177573.00,2353.00,,,,--,--,278.00,--,--,278.00,--,4387.00,,,
114/10/28,111,2,6494,九齊,,,,,,291413.00,,,264321.00,--,,,264225.00,264321.00,--,--,264225.00,--,--,8.38,,,70784.00,,--,,--,,,,,,,,,335105.00,264321.00,1075691.00,502503.00,281775.00,53330.00,,,,--,--,573188.00,--,--,573188.00,--,-96.00,,,
114/10/28,111,2,6496,科懋,,,,,,164742.00,,,-22572.00,--,,,-34992.00,-22572.00,--,--,-34992.00,--,--,-0.49,,,1292.00,,--,,--,,,,,,,,,-21280.00,-22572.00,328964.00,185185.00,-20963.00,-317.00,,,,--,--,143779.00,--,--,143779.00,--,-12420.00,,,
114/10/28,111,2,6498,久禾光,,,,,,66792.00,,,83715.00,--,,,88934.00,83715.00,--,--,88934.00,--,--,2.49,,,26934.00,,--,,--,,,,,,,,,110649.00,83715.00,390125.00,237841.00,85492.00,25157.00,,,,--,--,152284.00,--,--,152284.00,--,5219.00,,,
114/10/28,111,2,6499,益安,,,,,,292083.00,,,-155334.00,0.00,,,-124151.00,-124574.00,--,-30760.00,-96028.00,--,-28123.00,-1.71,,,63030.00,,--,,--,,,,,,,,,-92304.00,-155334.00,219892.00,44085.00,-116276.00,23972.00,,,,--,--,175807.00,--,--,175807.00,--,31183.00,,,
114/10/28,111,2,6506,雙邦,,,,,,128120.00,,,259547.00,--,,,262425.00,256923.00,--,2624.00,259801.00,--,2624.00,3.12,,,13889.00,,--,,--,,,,,,,,,273436.00,259547.00,1237291.00,1036268.00,72903.00,200533.00,,,,--,--,201023.00,--,--,201023.00,--,2878.00,,,
114/10/28,111,2,6508,惠光,,,,,,167242.00,,,197867.00,--,,,212476.00,197867.00,--,--,212476.00,--,--,2.30,,,59478.00,,--,,--,,,,,,,,,257345.00,197867.00,1426038.00,1062400.00,198768.00,58577.00,,,,--,--,363638.00,--,--,363638.00,2372.00,14609.00,,,
114/10/28,111,2,6509,聚和,,,,,,383881.00,,,272433.00,--,,,293565.00,272433.00,--,--,293565.00,--,--,1.57,,,82965.00,,--,,--,,,,,,,,,355398.00,272433.00,2805358.00,2083099.00,338378.00,17020.00,,,,--,--,722259.00,--,--,722259.00,--,21132.00,,,
114/10/28,111,2,6510,精測,,,,,,650195.00,,,361655.00,--,,,370844.00,363381.00,--,-1726.00,372570.00,--,-1726.00,11.08,,,91661.00,,--,,--,,,,,,,,,453316.00,361655.00,2014564.00,938171.00,426198.00,27118.00,,,,--,--,1076393.00,--,--,1076393.00,0.00,9189.00,,,
114/10/28,111,2,6512,啟發電,,,,,,33984.00,,,18863.00,--,,,18863.00,18863.00,--,--,18863.00,--,--,0.75,,,1193.00,,--,,--,,,,,,,,,20056.00,18863.00,175759.00,137895.00,3880.00,16176.00,,,,--,--,37864.00,--,--,37864.00,--,--,,,
114/10/28,111,2,6516,勤崴國際,,,,,,79639.00,,,36393.00,--,,,30089.00,--,--,--,--,--,--,0.79,,,9149.00,,--,,--,,,,,,,,,45542.00,36393.00,220083.00,104838.00,35951.00,9591.00,,,,--,--,115245.00,--,--,115245.00,345.00,-6304.00,,,
114/10/28,111,2,6517,保勝光學,,,,,,34383.00,,,52246.00,--,,,52246.00,52246.00,0.00,0.00,52246.00,0.00,0.00,1.87,,,12023.00,,--,,--,,,,,,,,,64269.00,52246.00,258533.00,164002.00,60148.00,4121.00,,,,--,--,94531.00,--,--,94531.00,--,--,,,
114/10/28,111,2,6523,達爾膚,,,,,,122412.00,,,163452.00,--,,,186095.00,163452.00,--,--,186095.00,--,--,3.63,,,45793.00,,--,,--,,,,,,,,,209245.00,163452.00,423224.00,129967.00,170845.00,38400.00,,,,--,--,293257.00,--,--,293257.00,--,22643.00,,,
114/10/28,111,2,6527,明達醫,,,,,,64968.00,,,48673.00,--,,,48673.00,--,--,--,--,--,--,2.04,,,11214.00,,--,,--,,,,,,,,,59887.00,48673.00,354147.00,243404.00,45775.00,14112.00,,,,--,--,110743.00,--,--,110743.00,--,--,,,
114/10/28,111,2,6530,創威,,,,,,29781.00,,,25174.00,--,,,25174.00,--,--,--,--,--,--,0.75,,,6248.00,,--,,--,,,,,,,,,31422.00,25174.00,137296.00,78931.00,28584.00,2838.00,,,,--,--,58365.00,--,--,58365.00,--,--,,,
114/10/28,111,2,6532,瑞耘,,,,,,35565.00,,,85424.00,--,,,85424.00,--,--,--,--,--,--,2.37,,,20299.00,,--,,--,,,,,,,,,105723.00,85424.00,288260.00,157638.00,95057.00,10666.00,,,,--,--,130622.00,--,--,130622.00,--,--,,,
114/10/28,111,2,6535,順藥,,,,,,162855.00,,,-379645.00,--,,,-379612.00,-379645.00,--,--,-379612.00,--,--,-2.34,,,0.00,,--,,--,,,,,,,,,-379645.00,-379645.00,7705.00,5219.00,-160369.00,-219276.00,,,,--,--,2486.00,--,--,2486.00,--,33.00,,,
114/10/28,111,2,6538,倉和,,,,,,187348.00,,,88435.00,--,,,104044.00,88435.00,--,--,104044.00,--,--,2.37,,,39549.00,,--,,--,,,,,,,,,127984.00,88435.00,726639.00,450725.00,88566.00,39418.00,,,,--,--,275914.00,--,--,275914.00,--,15609.00,,,
114/10/28,111,2,6542,隆中,,,,,,236074.00,,,69953.00,--,,,77128.00,64914.00,--,5039.00,71827.00,--,5301.00,1.55,,,17017.00,,--,,--,,,,,,,,,86970.00,69953.00,391929.00,88516.00,67339.00,19631.00,,,,--,--,303413.00,--,--,303413.00,--,7175.00,,,
114/10/28,111,2,6546,正基,,,,,,164083.00,,,317776.00,--,,,311435.00,317776.00,--,--,311435.00,--,--,5.16,,,71171.00,,--,,--,,,,,,,,,388947.00,317776.00,2115129.00,1631601.00,319445.00,69502.00,,,,--,--,483528.00,--,--,483528.00,--,-6341.00,,,
114/10/28,111,2,6547,高端疫苗,,,,,,674665.00,,,-448166.00,--,,,-347277.00,-448166.00,--,--,-347277.00,--,--,-2.10,,,0.00,,--,,--,,,,,,,,,-448166.00,-448166.00,339217.00,133959.00,-469407.00,21241.00,,,,--,--,205258.00,--,--,205258.00,--,100889.00,,,
114/10/28,111,2,6548,長科*,,,,,,614427.00,,,1502098.00,--,,,1507868.00,1486551.00,--,15547.00,1504279.00,--,3589.00,3.96,,,393303.00,,--,,--,,,,,,,,,1895401.00,1502098.00,7409151.00,5121783.00,1672941.00,222460.00,,,,--,--,2287368.00,--,--,2287368.00,--,5770.00,,,
114/10/28,111,2,6556,勝品,,,,,,182456.00,,,119946.00,--,,,121722.00,117908.00,--,2038.00,118632.00,--,3090.00,4.10,,,29943.00,,--,,--,,,,,,,,,149889.00,119946.00,1099712.00,790909.00,126347.00,23542.00,,,,--,--,308803.00,--,--,308803.00,--,1776.00,,,
114/10/28,111,2,6560,欣普羅,,,,,,44878.00,,,31793.00,--,,,31793.00,--,--,--,--,--,--,1.23,,,9734.00,,--,,--,,,,,,,,,41527.00,31793.00,239246.00,170279.00,24089.00,17438.00,,,,--,--,68967.00,--,--,68967.00,--,--,,,
114/10/28,111,2,6561,是方,,,,,,213708.00,,,398873.00,--,,,406187.00,398685.00,--,188.00,405684.00,--,503.00,5.65,,,98339.00,,--,,--,,,,,,,,,497212.00,398873.00,1515452.00,804842.00,496920.00,292.00,,,,--,--,710610.00,--,--,710610.00,18.00,7314.00,,,
114/10/28,111,2,6568,宏觀,,,,,,197240.00,,,64888.00,--,,,59126.00,64888.00,--,--,59126.00,--,--,2.18,,,14835.00,,--,,--,,,,,,,,,79723.00,64888.00,563211.00,285769.00,79505.00,218.00,,,,--,--,277442.00,697.00,--,276745.00,--,-5762.00,,,
114/10/28,111,2,6569,醫揚,,,,,,168281.00,,,73183.00,--,,,78499.00,73822.00,--,-639.00,79138.00,--,-639.00,2.32,,,16589.00,,--,,--,,,,,,,,,89772.00,73183.00,776672.00,553998.00,54393.00,35379.00,,,,--,--,222674.00,--,--,222674.00,--,5316.00,,,
114/10/28,111,2,6570,維田,,,,,,106987.00,,,56249.00,0.00,,,60750.00,56249.00,--,0.00,60750.00,--,0.00,1.87,,,14907.00,,--,,--,,,,,,,,,71156.00,56249.00,480780.00,313093.00,60700.00,10456.00,,,,--,--,167687.00,--,--,167687.00,--,4501.00,,,
114/10/28,111,2,6574,霈方,,,,,,253448.00,,,31543.00,--,,,31653.00,30865.00,--,678.00,30975.00,--,678.00,1.40,,,8769.00,,--,,--,,,,,,,,,40312.00,31543.00,371485.00,78681.00,39356.00,956.00,,,,--,--,292804.00,--,--,292804.00,--,110.00,,,
114/10/28,111,2,6576,逸達,,,,,,357734.00,,,-100498.00,--,,,-94440.00,-100498.00,--,--,-94440.00,--,--,-0.85,,,26846.00,,--,,--,,,,,,,,,-73652.00,-100498.00,273645.00,5536.00,-89625.00,15973.00,,,,--,--,268109.00,--,--,268109.00,--,6058.00,,,
114/10/28,111,2,6577,勁豐,,,,,,135281.00,,,92356.00,--,,,93162.00,92356.00,--,--,93162.00,--,--,2.41,,,24147.00,,--,,--,,,,,,,,,116503.00,92356.00,901251.00,681228.00,84742.00,31761.00,,,,--,--,220023.00,--,--,220023.00,--,806.00,,,
114/10/28,111,2,6578,達邦蛋白,,,,,,44769.00,,,-25840.00,--,,,-19654.00,-25840.00,--,--,-19654.00,--,--,-0.68,,,-3086.00,,--,,--,,,,,,,,,-28926.00,-25840.00,231521.00,226877.00,-40125.00,11199.00,,,,--,--,4644.00,--,--,4644.00,--,6186.00,,,
114/10/28,111,2,6584,南俊國際,,,,,,134963.00,,,96667.00,--,,,97798.00,96667.00,--,--,97798.00,--,--,1.68,,,22888.00,,--,,--,,,,,,,,,119555.00,96667.00,1067539.00,874514.00,58062.00,61493.00,,,,--,--,193025.00,--,--,193025.00,--,1131.00,,,
114/10/28,111,2,6588,東典光電,,,,,,32958.00,,,7411.00,--,,,5847.00,7411.00,--,--,5847.00,--,--,0.28,,,-241.00,,--,,--,,,,,,,,,7170.00,7411.00,115017.00,84810.00,-2751.00,9921.00,,,,--,--,30207.00,--,--,30207.00,--,-1564.00,,,
114/10/28,111,2,6590,普鴻,,,,,,64390.00,,,41326.00,--,,,41326.00,35202.00,--,6124.00,35202.00,--,6124.00,1.92,,,11544.00,,--,,--,,,,,,,,,52870.00,41326.00,243569.00,125062.00,54117.00,-1247.00,,,,--,--,118507.00,--,--,118507.00,--,0.00,,,
114/10/28,111,2,6593,台灣銘板,,,,,,54218.00,,,9847.00,--,,,9847.00,--,--,--,--,--,--,0.49,,,2462.00,,--,,--,,,,,,,,,12309.00,9847.00,283848.00,217723.00,11907.00,402.00,,,,--,--,66125.00,--,--,66125.00,--,--,,,
114/10/28,111,2,6596,寬宏藝術,,,,,,105038.00,,,-11224.00,0.00,,,-11178.00,-11224.00,--,--,-11178.00,--,--,-0.37,,,-2931.00,,--,,--,,,,,,,,,-14155.00,-11224.00,623856.00,524120.00,-30365.00,16210.00,,,,--,--,99736.00,--,--,99736.00,-25063.00,46.00,,,
114/10/28,111,2,6597,立誠,,,,,,31414.00,,,15480.00,--,,,15480.00,--,--,--,--,--,--,0.59,,,2328.00,,--,,--,,,,,,,,,17808.00,15480.00,227426.00,192008.00,4004.00,13804.00,,,,--,--,35418.00,--,--,35418.00,--,--,,,
114/10/28,111,2,6603,富強鑫,,,,,,491280.00,,,97507.00,--,,,136428.00,96140.00,--,1367.00,132224.00,--,4204.00,0.65,,,50674.00,,--,,--,,,,,,,,,148181.00,97507.00,2378843.00,1753327.00,134236.00,13945.00,,,,--,--,625516.00,--,--,625516.00,--,38921.00,,,
114/10/28,111,2,6609,瀧澤科,,,,,,238343.00,,,175233.00,--,,,181838.00,175233.00,--,--,181838.00,--,--,2.42,,,30531.00,,--,,--,,,,,,,,,205764.00,175233.00,1694361.00,1286905.00,169113.00,36651.00,,,,--,--,407456.00,--,--,407456.00,--,6605.00,,,
114/10/28,111,2,6612,奈米醫材,,,,,,129582.00,,,48731.00,--,,,44634.00,57034.00,--,-8303.00,51022.00,--,-6388.00,1.69,,,21559.00,,--,,--,,,,,,,,,70290.00,48731.00,243367.00,47675.00,66110.00,4180.00,,,,--,--,195692.00,--,--,195692.00,--,-4097.00,,,
114/10/28,111,2,6613,朋億*,,,,,,311821.00,,,452028.00,--,,,470924.00,359620.00,--,92408.00,378516.00,--,92408.00,10.60,,,155246.00,,--,,--,,,,,,,,,607274.00,452028.00,3539998.00,2698860.00,529317.00,77957.00,,,,--,--,841138.00,--,--,841138.00,--,18896.00,,,
114/10/28,111,2,6615,慧智,,,,,,71752.00,,,19946.00,--,,,19966.00,20234.00,--,-288.00,20252.00,--,-286.00,0.95,,,5244.00,,--,,--,,,,,,,,,25190.00,19946.00,255346.00,172906.00,10688.00,14502.00,,,,--,--,82440.00,--,--,82440.00,--,20.00,,,
114/10/28,111,2,6616,特昇-KY,,,,,,89849.00,,,27460.00,--,,,35155.00,31023.00,--,-3563.00,38016.00,--,-2861.00,1.08,,,17222.00,,--,,--,,,,,,,,,44682.00,27460.00,660079.00,530242.00,39988.00,4694.00,,,,--,--,129837.00,--,--,129837.00,--,7695.00,,,
114/10/28,111,2,6617,共信-KY,,,,,,109814.00,,,-111033.00,--,,,-67933.00,-89208.00,--,-21825.00,-46447.00,--,-21486.00,-0.81,,,0.00,,--,,--,,,,,,,,,-111033.00,-111033.00,--,--,-109814.00,-1219.00,,,,--,--,--,--,--,--,--,43100.00,,,
114/10/28,111,2,6624,萬年清,,,,,,33932.00,,,-8472.00,--,,,6917.00,-8472.00,--,--,6917.00,--,--,-0.47,,,-1560.00,,--,,--,,,,,,,,,-10032.00,-8472.00,98045.00,80815.00,-16702.00,6670.00,,,,--,--,17230.00,--,--,17230.00,--,15389.00,,,
114/10/28,111,2,6629,泰金-KY,,,,,,41547.00,,,77372.00,--,,,92115.00,77386.00,--,-14.00,92126.00,--,-11.00,2.17,,,18416.00,,--,,--,,,,,,,,,95788.00,77372.00,678529.00,547522.00,89460.00,6328.00,,,,--,--,131007.00,--,--,131007.00,--,14743.00,,,
114/10/28,111,2,6637,醫影,,,,,,35969.00,,,37975.00,--,,,41023.00,37975.00,--,--,41023.00,--,--,1.77,,,13254.00,,--,,--,,,,,,,,,51229.00,37975.00,221511.00,121325.00,64217.00,-12988.00,,,,--,--,100186.00,--,--,100186.00,--,3048.00,,,
114/10/28,111,2,6640,均華,,,,,,156241.00,,,171576.00,--,,,148271.00,171302.00,--,274.00,147997.00,--,274.00,6.31,,,43905.00,,--,,--,,,,,,,,,215481.00,171576.00,822040.00,482138.00,183661.00,31820.00,,,,--,--,339902.00,--,--,339902.00,--,-23305.00,,,
114/10/28,111,2,6642,富致,,,,,,57311.00,,,102141.00,--,,,103991.00,102141.00,--,--,103991.00,--,--,2.73,,,17454.00,,--,,--,,,,,,,,,119595.00,102141.00,273348.00,131514.00,84523.00,35072.00,,,,--,--,141834.00,--,--,141834.00,--,1850.00,,,
114/10/28,111,2,6643,M31,,,,,,450514.00,,,121961.00,--,,,121140.00,121961.00,--,--,121140.00,--,--,3.92,,,21403.00,,--,,--,,,,,,,,,143364.00,121961.00,547470.00,--,96956.00,46408.00,,,,--,--,547470.00,--,--,547470.00,--,-821.00,,,
114/10/28,111,2,6649,台生材,,,,,,35688.00,,,-1286.00,--,,,-1286.00,-1286.00,--,--,-1286.00,--,--,-0.03,,,0.00,,--,,--,,,,,,,,,-1286.00,-1286.00,40400.00,10183.00,-5471.00,4185.00,,,,--,--,30217.00,--,--,30217.00,--,--,,,
114/10/28,111,2,6651,全宇昕,,,,,,141073.00,,,182957.00,--,,,182957.00,--,--,--,--,--,--,5.55,,,57613.00,,--,,--,,,,,,,,,240570.00,182957.00,877393.00,543550.00,192770.00,47800.00,,,,--,--,333843.00,--,--,333843.00,--,--,,,
114/10/28,111,2,6654,天正國際,,,,,,57407.00,,,35601.00,--,,,35444.00,35601.00,--,--,35444.00,--,--,0.96,,,10931.00,,--,,--,,,,,,,,,46532.00,35601.00,312537.00,232190.00,22940.00,23592.00,,,,--,--,80347.00,--,--,80347.00,--,-157.00,,,
114/10/28,111,2,6661,威健生技,,,,,,65889.00,,,7399.00,--,,,4814.00,7397.00,--,2.00,4812.00,--,2.00,0.32,,,2083.00,,--,,--,,,,,,,,,9482.00,7399.00,177416.00,98152.00,13375.00,-3893.00,,,,--,--,79264.00,--,--,79264.00,0.00,-2585.00,,,
114/10/28,111,2,6662,樂斯科,,,,,,26678.00,,,17953.00,--,,,17399.00,--,--,--,--,--,--,0.70,,,4738.00,,--,,--,,,,,,,,,22691.00,17953.00,106810.00,57995.00,22137.00,554.00,,,,--,--,48815.00,--,--,48815.00,--,-554.00,,,
114/10/28,111,2,6664,群翊,,,,,,169565.00,,,289237.00,--,,,299168.00,289237.00,--,--,299168.00,--,--,5.26,,,81388.00,,--,,--,,,,,,,,,370625.00,289237.00,1144801.00,700940.00,274296.00,96329.00,,,,--,--,443861.00,--,--,443861.00,--,9931.00,,,
114/10/28,111,2,6667,信紘科,,,,,,132848.00,,,90568.00,--,,,90611.00,90568.00,--,0.00,90611.00,--,0.00,2.28,,,28037.00,,--,,--,,,,,,,,,118605.00,90568.00,1122499.00,890551.00,99100.00,19505.00,,,,--,--,231948.00,--,--,231948.00,--,43.00,,,
114/10/28,111,2,6679,鈺太,,,,,,231078.00,,,339233.00,--,,,253305.00,339233.00,--,--,253305.00,--,--,7.50,,,87653.00,,--,,--,,,,,,,,,426886.00,339233.00,1342629.00,736554.00,374997.00,51889.00,,,,--,--,606075.00,--,--,606075.00,--,-85928.00,,,
114/10/28,111,2,6680,鑫創電子,,,,,,46281.00,,,24847.00,--,,,24847.00,--,--,--,--,--,--,1.31,,,4987.00,,--,,--,,,,,,,,,29834.00,24847.00,205183.00,143613.00,15289.00,14545.00,,,,--,--,61570.00,--,--,61570.00,--,--,,,
114/10/28,111,2,6683,雍智科技,,,,,,138338.00,,,219308.00,--,,,219308.00,--,--,--,--,--,--,8.10,,,68581.00,,--,,--,,,,,,,,,287889.00,219308.00,757387.00,373303.00,245746.00,42143.00,,,,--,--,384084.00,--,--,384084.00,--,--,,,
114/10/28,111,2,6684,安格,,,,,,95924.00,,,55437.00,--,,,55440.00,--,--,--,--,--,--,2.07,,,15450.00,,--,,--,,,,,,,,,70887.00,55437.00,293812.00,126218.00,71670.00,-783.00,,,,--,--,167594.00,--,--,167594.00,--,3.00,,,
114/10/28,111,2,6690,安�硌穈T,,,,,,219921.00,,,62262.00,--,,,60797.00,62262.00,0.00,--,60797.00,0.00,--,3.61,,,11778.00,,--,,--,,,,,,,,,74040.00,62262.00,750339.00,453792.00,76626.00,-2586.00,,,,--,--,296547.00,--,--,296547.00,--,-1465.00,,,
114/10/28,111,2,6692,進能服,,,,,,85062.00,,,30790.00,--,,,30790.00,30790.00,--,--,30790.00,--,--,0.78,,,2997.00,,--,,--,,,,,,,,,33787.00,30790.00,876096.00,762634.00,28400.00,5387.00,,,,--,--,113462.00,--,--,113462.00,--,--,,,
114/10/28,111,2,6693,廣閎科,,,,,,96789.00,,,115035.00,--,,,115159.00,115035.00,--,--,115159.00,--,--,2.60,,,28759.00,,--,,--,,,,,,,,,143794.00,115035.00,738996.00,527463.00,114744.00,29050.00,,,,--,--,211533.00,--,--,211533.00,--,124.00,,,
114/10/28,111,2,6697,東捷資訊,,,,,,53875.00,,,37192.00,--,,,40734.00,37192.00,--,--,40734.00,--,--,1.36,,,8119.00,,--,,--,,,,,,,,,45311.00,37192.00,728488.00,634474.00,40139.00,5172.00,,,,--,--,94014.00,--,--,94014.00,--,3542.00,,,
114/10/28,111,2,6703,軒郁,,,,,,381327.00,,,60377.00,--,,,51835.00,60377.00,--,0.00,51835.00,--,0.00,2.91,,,17592.00,,--,,--,,,,,,,,,77969.00,60377.00,729441.00,264654.00,83460.00,-5491.00,,,,--,--,464787.00,--,--,464787.00,--,-8542.00,,,
114/10/28,111,2,6708,天擎,,,,,,71372.00,,,34327.00,--,,,35116.00,34327.00,--,--,35116.00,--,--,1.34,,,5212.00,,--,,--,,,,,,,,,39539.00,34327.00,174950.00,80278.00,23300.00,16239.00,,,,--,--,94672.00,--,--,94672.00,--,789.00,,,
114/10/28,111,2,6712,長聖,,,,,,60152.00,,,32298.00,--,,,32298.00,32298.00,--,--,32298.00,--,--,0.47,,,17285.00,,--,,--,,,,,,,,,49583.00,32298.00,276116.00,105132.00,110832.00,-61249.00,,,,--,--,170984.00,--,--,170984.00,--,--,,,
114/10/28,111,2,6716,應廣,,,,,,114157.00,,,152192.00,--,,,128790.00,152192.00,--,--,128790.00,--,--,5.64,,,31701.00,,--,,--,,,,,,,,,183893.00,152192.00,572968.00,317558.00,141253.00,42640.00,,,,--,--,255410.00,--,--,255410.00,--,-23402.00,,,
114/10/28,111,2,6720,久昌,,,,,,38120.00,,,13811.00,--,,,16602.00,13811.00,--,0.00,16602.00,--,0.00,0.69,,,3453.00,,--,,--,,,,,,,,,17264.00,13811.00,128180.00,89982.00,78.00,17186.00,,,,--,--,38198.00,--,--,38198.00,--,2791.00,,,
114/10/28,111,2,6721,信實,,,,,,24902.00,,,23154.00,--,,,23154.00,23154.00,--,--,23154.00,--,--,1.11,,,6807.00,,--,,--,,,,,,,,,29961.00,23154.00,1248673.00,1194730.00,29041.00,920.00,,,,--,--,53943.00,--,--,53943.00,--,--,,,
114/10/28,111,2,6727,亞泰金屬,,,,,,68639.00,,,144092.00,--,,,146131.00,144092.00,--,--,146131.00,--,--,6.41,,,36502.00,,--,,--,,,,,,,,,180594.00,144092.00,715735.00,553415.00,93681.00,86913.00,,,,--,--,162320.00,--,--,162320.00,--,2039.00,,,
114/10/28,111,2,6728,上洋,,,,,,286735.00,,,216445.00,--,,,216396.00,216445.00,--,0.00,216396.00,--,0.00,9.41,,,54111.00,,--,,--,,,,,,,,,270556.00,216445.00,1407694.00,851338.00,269621.00,935.00,,,,--,--,556356.00,--,--,556356.00,--,-49.00,,,
114/10/28,111,2,6732,昇佳電子,,,,,,376838.00,,,589626.00,--,,,534149.00,--,--,--,--,--,--,12.05,,,123131.00,,--,,--,,,,,,,,,712757.00,589626.00,2469562.00,1423614.00,669120.00,43637.00,,,,--,--,1045948.00,--,--,1045948.00,10.00,-55477.00,,,
